epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
159,13360.6,0.78994,0.43349,0.00348,0.00633,0.95748,0.881,0.88185,0.78055,0.72216,0.47918,0.00458,0.00362,0.000113873,0.000113873,0.000113873
160,13443.9,0.78542,0.42755,0.00346,0.00619,0.95539,0.8836,0.88329,0.78053,0.72546,0.48426,0.00459,0.00362,0.000109156,0.000109156,0.000109156
161,13527.7,0.79213,0.43474,0.00349,0.00624,0.95534,0.88372,0.87996,0.77874,0.72542,0.48541,0.00458,0.00363,0.000104537,0.000104537,0.000104537
162,13610.4,0.79506,0.44328,0.00349,0.00615,0.95436,0.88507,0.88055,0.77929,0.72552,0.48572,0.00459,0.00364,0.000100016,0.000100016,0.000100016
163,13693.8,0.7965,0.44078,0.00349,0.00617,0.95446,0.88213,0.88057,0.779,0.72375,0.4853,0.00459,0.00364,9.55951e-05,9.55951e-05,9.55951e-05
164,13775.9,0.78958,0.44251,0.00351,0.00638,0.95809,0.87998,0.87976,0.77777,0.72462,0.48703,0.0046,0.00368,9.12754e-05,9.12754e-05,9.12754e-05
165,13859.2,0.79335,0.43619,0.0035,0.00611,0.95512,0.88451,0.88167,0.7797,0.72437,0.48292,0.0046,0.00369,8.70577e-05,8.70577e-05,8.70577e-05
166,13941.7,0.7807,0.42315,0.00348,0.00622,0.95609,0.88354,0.88121,0.77893,0.72423,0.48317,0.00459,0.00366,8.29431e-05,8.29431e-05,8.29431e-05
167,14024.1,0.80063,0.44505,0.00349,0.00627,0.95776,0.88283,0.88298,0.78088,0.72501,0.4853,0.00459,0.00368,7.89327e-05,7.89327e-05,7.89327e-05
168,14107.5,0.78859,0.43016,0.00347,0.00604,0.95714,0.88117,0.88073,0.77869,0.72581,0.48486,0.00459,0.00371,7.50274e-05,7.50274e-05,7.50274e-05
169,14191.2,0.7857,0.42795,0.00344,0.00613,0.95319,0.88338,0.88021,0.77823,0.72362,0.48291,0.00459,0.00369,7.12282e-05,7.12282e-05,7.12282e-05
170,14273.3,0.76955,0.41421,0.00348,0.00616,0.95544,0.88385,0.88008,0.77866,0.72459,0.4835,0.00458,0.0037,6.7536e-05,6.7536e-05,6.7536e-05
171,14356.1,0.79193,0.43881,0.00348,0.00594,0.95574,0.88253,0.88108,0.77959,0.72416,0.48384,0.00459,0.00369,6.39518e-05,6.39518e-05,6.39518e-05
152,86.3105,0.79523,0.43739,0.00347,0.00615,0.95377,0.88781,0.88462,0.78285,0.72083,0.47893,0.00458,0.00368,0.000149527,0.000149527,0.000149527
153,169.292,0.80265,0.44632,0.00351,0.00641,0.95786,0.8836,0.8833,0.78259,0.72528,0.48482,0.00459,0.00371,0.000144161,0.000144161,0.000144161
154,255.334,0.79904,0.4515,0.00352,0.00659,0.95648,0.88205,0.88273,0.78111,0.72608,0.48421,0.0046,0.00374,0.000138883,0.000138883,0.000138883
155,338.888,0.79487,0.44565,0.00356,0.00607,0.95247,0.88673,0.88387,0.78267,0.72442,0.4835,0.00459,0.0037,0.000133695,0.000133695,0.000133695
156,425.343,0.78173,0.41808,0.00343,0.00623,0.95881,0.87939,0.88137,0.77933,0.72788,0.48856,0.00459,0.0037,0.000128599,0.000128599,0.000128599
157,509.807,0.78756,0.4362,0.00352,0.0063,0.9577,0.88168,0.88225,0.77984,0.72853,0.48631,0.0046,0.0037,0.000123596,0.000123596,0.000123596
158,595.004,0.80085,0.44225,0.00349,0.00609,0.95242,0.88863,0.88386,0.78241,0.72182,0.47387,0.00459,0.00371,0.000118687,0.000118687,0.000118687
159,679.322,0.79357,0.44583,0.00356,0.00663,0.96009,0.88133,0.88103,0.78041,0.72479,0.48264,0.0046,0.00371,0.000113873,0.000113873,0.000113873
160,764.232,0.79474,0.44423,0.00353,0.00604,0.95879,0.88329,0.88117,0.78024,0.72506,0.4789,0.00459,0.00373,0.000109156,0.000109156,0.000109156
161,849.699,0.79591,0.44215,0.00348,0.00622,0.9546,0.88747,0.8815,0.78077,0.72498,0.47955,0.00459,0.00369,0.000104537,0.000104537,0.000104537
162,933.793,0.78923,0.43689,0.00348,0.00611,0.9581,0.88329,0.88162,0.78073,0.72673,0.48163,0.00459,0.00369,0.000100016,0.000100016,0.000100016
163,1019.84,0.79133,0.43428,0.00348,0.00623,0.95791,0.88213,0.88014,0.7803,0.72482,0.4808,0.00459,0.00369,9.55951e-05,9.55951e-05,9.55951e-05
164,1104.87,0.78706,0.42806,0.00349,0.00619,0.9584,0.88101,0.88208,0.78102,0.72256,0.47971,0.00458,0.00365,9.12754e-05,9.12754e-05,9.12754e-05
165,1190.96,0.79318,0.43616,0.00349,0.00622,0.95582,0.88346,0.88113,0.77927,0.72468,0.48544,0.00459,0.00366,8.70577e-05,8.70577e-05,8.70577e-05
166,1275.44,0.79598,0.43782,0.00347,0.00575,0.95766,0.88079,0.88076,0.77879,0.72518,0.48557,0.00459,0.00366,8.29431e-05,8.29431e-05,8.29431e-05
167,1359.84,0.78453,0.42442,0.00345,0.00602,0.95484,0.88389,0.88022,0.77868,0.72669,0.48742,0.00459,0.00365,7.89327e-05,7.89327e-05,7.89327e-05
168,1449.17,0.79275,0.43681,0.00347,0.00598,0.9569,0.88314,0.88047,0.77947,0.72577,0.4839,0.0046,0.00365,7.50274e-05,7.50274e-05,7.50274e-05
169,1533.89,0.78432,0.43737,0.00353,0.00624,0.95466,0.88543,0.88143,0.78032,0.72455,0.48409,0.0046,0.00364,7.12282e-05,7.12282e-05,7.12282e-05
170,1618.11,0.78687,0.43153,0.00351,0.00629,0.95316,0.88528,0.88135,0.77988,0.72504,0.48502,0.00459,0.00368,6.7536e-05,6.7536e-05,6.7536e-05
171,1703.48,0.78737,0.43307,0.00343,0.00605,0.95444,0.88427,0.8815,0.7806,0.72522,0.484,0.00459,0.00367,6.39518e-05,6.39518e-05,6.39518e-05
172,1787.82,0.7834,0.43345,0.00353,0.00593,0.95507,0.88295,0.88003,0.7784,0.72667,0.48932,0.00459,0.00369,6.04763e-05,6.04763e-05,6.04763e-05
173,1871.62,0.78809,0.42719,0.00344,0.00628,0.95411,0.88495,0.88264,0.78096,0.72572,0.48775,0.00459,0.00366,5.71106e-05,5.71106e-05,5.71106e-05
174,1954.85,0.76645,0.4107,0.00351,0.00598,0.95156,0.88545,0.88106,0.78017,0.72606,0.48738,0.00459,0.00365,5.38554e-05,5.38554e-05,5.38554e-05
175,2039.09,0.77032,0.4172,0.00347,0.00602,0.95194,0.88491,0.88294,0.78133,0.7276,0.48829,0.0046,0.00365,5.07115e-05,5.07115e-05,5.07115e-05
176,2123.61,0.77745,0.42017,0.00344,0.00589,0.95852,0.87986,0.88258,0.78113,0.72705,0.48905,0.0046,0.00364,4.76796e-05,4.76796e-05,4.76796e-05
177,2207.8,0.78221,0.43063,0.00349,0.0062,0.9551,0.88446,0.88454,0.78223,0.72511,0.4851,0.0046,0.00364,4.47606e-05,4.47606e-05,4.47606e-05
178,2292.92,0.77342,0.42176,0.00348,0.006,0.95284,0.88675,0.88342,0.78189,0.72431,0.48242,0.00459,0.00361,4.19552e-05,4.19552e-05,4.19552e-05
179,2378.1,0.7794,0.41813,0.0034,0.00618,0.94928,0.88728,0.88316,0.78181,0.72474,0.48226,0.00459,0.00362,3.9264e-05,3.9264e-05,3.9264e-05
180,2463.39,0.78506,0.42619,0.00345,0.00624,0.9543,0.88593,0.88362,0.78222,0.72429,0.48207,0.0046,0.00363,3.66877e-05,3.66877e-05,3.66877e-05
181,2548.04,0.79457,0.44689,0.00348,0.00594,0.95471,0.88533,0.88122,0.78104,0.7233,0.48022,0.0046,0.00363,3.4227e-05,3.4227e-05,3.4227e-05
182,2633.15,0.80024,0.45029,0.00349,0.00611,0.95413,0.88643,0.88343,0.7816,0.72436,0.48131,0.0046,0.00369,3.18825e-05,3.18825e-05,3.18825e-05
183,2718.99,0.80484,0.44999,0.00342,0.00597,0.95366,0.8856,0.88081,0.78036,0.72395,0.48,0.0046,0.00365,2.96546e-05,2.96546e-05,2.96546e-05
184,2803.97,0.77861,0.42296,0.00346,0.00575,0.95491,0.88672,0.88292,0.78115,0.72385,0.47982,0.0046,0.00366,2.75441e-05,2.75441e-05,2.75441e-05
185,2890.11,0.7874,0.42539,0.00345,0.0059,0.95681,0.88478,0.88364,0.78217,0.72326,0.48091,0.0046,0.00364,2.55513e-05,2.55513e-05,2.55513e-05
186,2975.76,0.71049,0.36828,0.00363,0.0044,0.9552,0.88557,0.88386,0.78073,0.73036,0.48921,0.00461,0.00368,2.36769e-05,2.36769e-05,2.36769e-05
187,3054.92,0.71569,0.36822,0.00364,0.00437,0.95364,0.88784,0.8825,0.78002,0.73411,0.49445,0.00462,0.00373,2.19212e-05,2.19212e-05,2.19212e-05
188,3133.61,0.70541,0.35806,0.00362,0.00422,0.95428,0.88819,0.88267,0.78053,0.73331,0.49407,0.00462,0.00376,2.02847e-05,2.02847e-05,2.02847e-05
189,3211.54,0.7064,0.3615,0.00363,0.0042,0.95474,0.88555,0.8833,0.78084,0.73171,0.49453,0.00461,0.00375,1.87678e-05,1.87678e-05,1.87678e-05
190,3290.65,0.70697,0.36362,0.00362,0.00419,0.9568,0.88559,0.88371,0.78156,0.73168,0.49456,0.00462,0.00376,1.73709e-05,1.73709e-05,1.73709e-05
191,3370.89,0.70866,0.36406,0.00359,0.00422,0.95415,0.88685,0.88283,0.78143,0.73035,0.49343,0.00461,0.00375,1.60943e-05,1.60943e-05,1.60943e-05
192,3451.2,0.7103,0.36466,0.00365,0.00423,0.9553,0.88758,0.88404,0.78216,0.72906,0.49328,0.00461,0.00373,1.49383e-05,1.49383e-05,1.49383e-05
193,3531.67,0.7082,0.36406,0.00364,0.00435,0.95465,0.88845,0.88414,0.7828,0.7289,0.49363,0.00461,0.00372,1.39032e-05,1.39032e-05,1.39032e-05
194,3611.97,0.70476,0.36624,0.00364,0.00439,0.95536,0.88815,0.88438,0.78287,0.72836,0.49383,0.00461,0.00371,1.29893e-05,1.29893e-05,1.29893e-05
195,3691.03,0.71137,0.36313,0.00361,0.00428,0.95582,0.88651,0.88446,0.78279,0.72843,0.49359,0.00461,0.00371,1.21968e-05,1.21968e-05,1.21968e-05
196,3771.72,0.70365,0.3625,0.00364,0.00433,0.95449,0.8877,0.88451,0.78257,0.72888,0.4934,0.00461,0.00371,1.15259e-05,1.15259e-05,1.15259e-05
197,3850.67,0.69993,0.35884,0.00364,0.00423,0.95568,0.88683,0.88511,0.78311,0.72891,0.49356,0.00461,0.00371,1.09768e-05,1.09768e-05,1.09768e-05
198,3929.08,0.69837,0.3598,0.00361,0.00416,0.95676,0.88575,0.88394,0.78234,0.72943,0.49395,0.00461,0.00376,1.05495e-05,1.05495e-05,1.05495e-05
199,4007.48,0.70316,0.35789,0.00358,0.00424,0.95611,0.88607,0.88431,0.78268,0.72887,0.49468,0.00461,0.00371,1.02443e-05,1.02443e-05,1.02443e-05
200,4085.8,0.70771,0.36427,0.00365,0.00421,0.95621,0.88628,0.88468,0.78305,0.72871,0.49408,0.00461,0.00371,1.00611e-05,1.00611e-05,1.00611e-05
